id,tps,Average CPU Usage (Idle Mode),Average CPU Usage (IO Wait Mode),Average CPU Usage (IRQ Mode),Average CPU Usage (Nice Mode),Average CPU Usage (SoftIRQ Mode),Average CPU Usage (Steal Mode),Average CPU Usage (System Mode),Average CPU Usage (User Mode),Average Memory Usage Percentage,Total Memory Usage,Total Memory,Average Memory Swap In,Average Memory Swap Out,Average Network Traffic Received (Eth0),Average Network Traffic Received (LO Interface),Average Network Retransmit Rate,Average Network Traffic Sent (Eth0),Average Network Traffic Sent (LO Interface),Average Swap Usage Percentage,Average Disk IOPS (Read),"Average Disk IOPS (Read, VDA)","Average Disk IOPS (Write, Sr0)",Average Disk IOPS (Write),Average Disk Busy (Sr0),Average Disk Busy (VDA),Average Pages Swap In/Out (60s Rate),Average Pages Swap Out (60s Rate),InnoDB Buffer Pool Cache Hit Rate,Current QPS (Queries Per Second),InnoDB Buffer Pool (Data Pages),InnoDB Buffer Pool (Free Pages),InnoDB Buffer Pool (Misc Pages),InnoDB Dirty Buffer Pages,Max CPU Usage (100 - Idle),MySQL Aborted Clients (60s Rate),MySQL Aborted Connections (60s Rate),MySQL Threads Running (Max Over Time),MySQL Client Threads Connected (Max Over Time),MySQL Threads Running (Max Over Time).1,MySQL Threads Connected (Max Over Time),MySQL Max Used Connections,MySQL Max Connections,MySQL File Openings (60s Rate),MySQL Handlers (Delete),MySQL Handlers (Discover),MySQL Handlers (External Lock),MySQL Handlers (MRR Init),MySQL Handlers (Read First Record),MySQL Handlers (Key Read),MySQL Handlers (Read Last Record),MySQL Handlers (Read Next Record),MySQL Handlers (Read Previous Record),MySQL Handlers (Read Random),MySQL Handlers (Read Next Record).1,MySQL Handlers (Update),MySQL Handlers (Write),InnoDB Rows Deleted (60s Rate),InnoDB Rows Inserted (60s Rate),InnoDB Rows Read (60s Rate),InnoDB Rows Updated (60s Rate),InnoDB Buffer Pool Total Pages,InnoDB Log Buffer Size,MySQL Internal Memory (Key Buffer Size),MySQL Network Traffic (Bytes Received),MySQL Network Traffic (Bytes Sent),MySQL Open Files (InnoDB),MySQL Open Files,MySQL Open Files Limit,MySQL Open Tables,MySQL Table Open Cache Size,MySQL Full Join Selects (60s Rate),MySQL Full Range Join Selects (60s Rate),MySQL Range Selects (60s Rate),MySQL Range Selects (60s Rate).1,MySQL Full Table Scans (60s Rate),MySQL Slow Queries (60s Rate),MySQL Sort Merge Passes (60s Rate),MySQL Sort Range (60s Rate),MySQL Rows Sorted (60s Rate),MySQL Sort Scans (60s Rate),MySQL Table Definition Cache,MySQL Table Definition Cache Size,MySQL Opened Table Definitions (60s Rate),MySQL Table Locks Immediate (60s Rate),MySQL Table Locks Waited (60s Rate),MySQL Opened Tables (60s Rate),MySQL Table Open Cache Hits (60s Rate),MySQL Table Open Cache Efficiency,MySQL Open Cache Misses (60s Rate),MySQL Open Cache Overflows (60s Rate),MySQL Temporary Disk Tables Created (60s Rate),MySQL Temporary Files Created (60s Rate),MySQL Temporary Tables Created (60s Rate),MySQL Threads Cached,MySQL Thread Cache Size,MySQL Threads Created (60s Rate),MySQL Transaction Handlers (Commit),MySQL Transaction Handlers (Prepare),MySQL Transaction Handlers (Rollback),MySQL Transaction Handlers (Savepoint),MySQL Transaction Handlers (Savepoint Rollback),Top 5 Command Usage (Begin Transaction),Top 5 Command Usage (Commit),Top 5 Command Usage (Select),Top 5 Command Usage (Show Replica Status),Top 5 Command Usage (Statement Execute),Top 5 Command Usage (Statement Prepare),MySQL Uptime,Root Volume Disk Usage Percentage,Root Volume Disk Usage,Top 5 Command Usage (Set Option),Top 5 Command Usage (Show Slave Status),Top 5 Command Usage (Statement Close),Top 5 Command Usage (Show Variables),Top 5 Command Usage (Admin Commands),Top 5 Command Usage (Show Status),Top 5 Command Usage (Delete),Top 5 Command Usage (Insert),Top 5 Command Usage (Update),label,workload_label,mem_size,num_cpu
357,54.55,79.00750000003609,12.144999999999529,0,0.0,0.2587500000000275,0.0925000000000011,2.541249999999764,4.557500000000232,9.461273776531058,2391715840,25279004672,0,0,306.88,3402506.06,1.23786873882e-05,3092.44,3402506.06,,0,3696.3,0,1257.5,0,100.00400000001537,0,0,85.85918769399676,4456.36,64739,157,640,6460,38.43999999994412,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,201.26,0.0,101.06,53.66,53.66,25762.0,107.32,1060683776,16777216,8388608,128453.1,2807923.98,79,2,16384,414,4000,0,0,214.68,0,0.62,0,0,0,10732.0,107.32,112,2000,0,0.22,0,0.22,4347.62,0.9999494001619196,0.22,0.0,0,0,54.06,0,9,0,4669.58,536.6,0.0,0,0,53.66,53.66,4133.26,,4401.28,,101,21.74161144021613,23342137344,,,,,,,53.66,53.66,107.32,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
358,58.13,78.74874999994063,12.139999999998736,0,0.0,0.2899999999999493,0.0724999999999909,2.6337500000000778,4.720000000000141,9.449299634197246,2388688896,25279004672,0,0,327.36,3628950.8,1.2366121807e-05,3098.02,3628950.8,,0,4017.12,0,1218.98,0,99.98399999999674,0,0,85.6417887041687,4780.22,64896,0,640,6341,42.97999999998138,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,253.02,0.0,127.44,57.56,57.56,27637.66,115.12,1063256064,16777216,8388608,137789.76,3011621.2,79,2,16384,413,4000,0,0,230.32,0,0.6,0,0,0,11515.56,115.16,112,2000,0,0.2,0,0.2,4663.72,0.999957117617798,0.2,0.0,0,0,57.98,0,9,0,5009.1,575.6,0.0,0,0,57.58,57.56,4433.76,,4721.28,,98,21.740894192940964,23341367296,,,,,,,57.56,57.56,115.14,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
359,59.4,78.25875000003727,12.711249999999836,0,0.0,0.282499999999942,0.0825000000000066,2.641250000000128,4.5975000000005375,9.46772263803156,2393346048,25279004672,0,0,389.42,3658410.58,1.23530423725e-05,3099.06,3658410.58,,0,4044.46,0,1163.08,0,99.98399999999674,0,0,85.62512479426057,4799.987999279958,64926,0,610,6146,33.15999999968335,0,0,5.666666666666667,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,255.14,0.0,129.54,57.8034682080925,57.8034682080925,27746.544792687564,115.606936416185,1063747584,16777216,8388608,138353.0211812709,3023648.9389363364,79,2,16384,413,4000,0,0,231.21387283237,0,0.5600336020161211,0,0,0,11560.693641618498,115.606936416185,112,2000,0,0.2000120007200432,0,0.2000120007200432,4682.96097765866,0.9999572912395792,0.2000120007200432,0.0,0,0,58.16348980938857,0,9,0,5029.821789307359,578.0346820809249,0.0,0,0,57.8234694081645,57.8034682080925,4452.007120427226,,4740.764445866753,,99,21.745502888198352,23346315264,,,,,,,57.8034682080925,57.8034682080925,115.606936416185,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
360,62.61,77.68000000002212,12.76750000000084,0,0.0,0.3124999999999289,0.0724999999999873,2.808749999999918,4.9574999999994125,9.459540037383944,2391277568,25279004672,0,0,315.64,3984689.1,1.23393314129e-05,3102.92,3984689.1,,0,4401.56,0,1154.6,0,99.96400000003632,0,0,85.63674645016759,5232.66,64906,0,630,6370,32.12000000011176,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.4,0.0,125.84,63.02,63.02,30250.28,126.04,1063419904,16777216,8388608,150823.32,3295961.52,79,2,16384,413,4000,0,0,252.08,0,0.56,0,0,0,12604.0,126.04,112,2000,0,0.2,0,0.2,5105.24,0.9999608260992195,0.2,0.0,0,0,63.38,0,9,0,5483.38,630.2,0.0,0,0,,63.02,4853.42,,5168.26,,101,21.738124397612435,23338393600,,,,,,,63.02,63.02,126.04,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
361,61.57,78.32625000010012,12.461249999999607,0,0.0,0.3049999999999713,0.0687499999999872,2.617500000000064,4.973749999999087,9.464482004111716,2392526848,25279004672,0,0,311.24,3880462.08,1.23259483175e-05,3097.54,3880462.08,,0,4290.56,0,935.76,0,100.01600000000326,0,0,85.66838888905319,5095.24,64873,0,663,6200,32.87999999988824,0,0,6.0,5,6,5,5,151,0,0.0,0,0.36,0,0.0,0.0,0,0.0,0.0,0,201.0,0.0,100.76,61.36,61.36,29461.24,122.76,1062879232,16777216,8388608,146871.02,3209972.12,79,2,16384,415,4000,0,0,245.52,0,0.6,0,0,0,12275.52,122.76,112,2000,0,0.2,0,0.2,4971.1,0.9999597690744876,0.2,0.0,0,0,61.78,0,9,0,5339.32,613.6800000000001,0.0,0,0,61.36,61.36,4725.900000000001,,5032.46,,103,21.74089800808605,23341371392,,,,,,,61.38,61.36,122.76,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
362,59.38,78.36499999999069,12.268750000000413,0,0.0,0.310000000000052,0.0775000000000005,2.6974999999998204,4.8812499999997945,9.51430675062933,2405122048,25279004672,0,0,321.56,3808259.0,1.23120148248e-05,3100.36,3808259.0,,0,4098.14,0,1257.38,0,99.9879999999539,0,0,86.27303976934445,4986.64,64741,0,795,6181,36.64000000013038,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,60.06,60.06,28829.1,120.12,1060716544,16777216,8388608,143742.88,3141363.48,79,2,16384,294,4000,0,0,240.24,0,0.6,0,0,0,12012.0,120.12,69,2000,0,0.2,0,0.2,4865.18,0.999958893241638,0.2,0.0,0,0,60.46,0,9,0,5225.54,600.6,0.0,0,0,60.06,60.06,4625.24,,4925.24,,483,21.74089800808605,23341371392,,,,,,,60.06,60.06,120.12,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
363,63.22,78.16750000001048,12.351249999999936,0,0.0,0.2937499999999602,0.0799999999999947,2.7124999999998063,5.127499999999714,9.600540019236403,2426920960,25279004672,0,0,318.6,3973915.06,1.22987433518e-05,3102.78,3973915.06,,0,4295.82,0,942.9,0,99.99599999998463,0,0,86.3876688400937,5220.38,64187,608,741,6020,32.83999999985099,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.32,0.0,113.4,62.86,62.86,30178.42,125.72,1051639808,16777216,8388608,150473.76,3288133.56,79,2,16384,293,4000,0,0,251.48,0,0.6,0,0,0,12572.0,125.72,69,2000,0,0.2,0,0.2,5093.28,0.9999607341149862,0.2,0.0,0,0,63.26,0,9,0,5470.46,628.6,0.0,0,0,,62.86,4842.14,,5156.14,,873,21.73401930150569,23333986304,,,,,,,62.86,62.86,125.72,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
364,58.68,78.1624999999767,12.4350000000004,0,0.0,0.29375000000001,0.0700000000000002,2.7087500000003506,4.931250000000432,9.454986946726578,2390126592,25279004672,0,0,855.86,3719631.34,1.22850444173e-05,4241.64,3719631.34,,0,4138.68,0,1246.1,0,99.9539999999688,0,0,85.62947596244737,4870.400000000001,64913,0,623,6128,32.84000000031665,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.4,0,0.0,0.0,0,0.0,0.0,0,226.2,0.0,113.3,58.68,58.68,28165.04,117.36,1063534592,16777216,8388608,140399.2,3068579.56,79,2,16384,413,4000,0,0,234.72,0,0.56,0,0,0,11736.0,117.36,112,2000,0,0.18,0,0.18,4751.7,0.999962120255562,0.18,0.0,0,0,59.06,0,9,0,5103.76,586.8000000000001,0.0,0,0,,58.68,4517.28,,4810.38,,99,21.741981509288944,23342534656,,,,,,,58.68,58.68,117.36,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
365,58.85,78.62374999999882,12.133749999999964,0,0.0,0.2812500000000142,0.0800000000000054,2.668750000000102,4.711250000000746,9.55090971075397,2414374912,25279004672,0,0,345.64,3765945.96,1.22722279779e-05,3101.7000000000003,3765945.96,,0,4096.08,0,1229.42,0,99.98399999999674,0,0,86.21700197621563,4910.1,65529,0,7,6308,39.25999999977648,0,0,6.0,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.76,0.0,126.14,59.14,59.14,28387.22,118.28,1073627136,16777216,8388608,141540.74,3093659.3000000003,79,2,16384,294,4000,0,0,236.56,0,0.66,0,0,0,11828.0,118.28,69,2000,0,0.22,0,0.22,4790.36,0.99995407654188,0.22,0.0,0,0,59.58,0,9,0,5145.2,591.4,0.0,0,0,59.14,59.14,4554.12,,4849.5,,499,21.740920898956528,23341395968,,,,,,,59.14,59.14,118.28,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
366,59.75,78.09625000003142,12.459999999999129,0,0.0,0.3087500000000105,0.0862499999999961,2.716250000000287,4.881249999999227,9.458357206003214,2390978560,25279004672,0,0,346.68,3797495.72,1.22589806537e-05,3097.76,3797495.72,,0,4193.4800000000005,0,1174.8,0,99.99600000004284,0,0,85.64909575899073,4986.2,64816,91,629,6280,32.12000000011176,0,0,5.833333333333333,5,6,5,5,151,0,0.0,0,0.44,0,0.0,0.0,0,0.0,0.0,0,251.64,0.0,126.04,60.02,60.02,28820.6,120.04,1061945344,16777216,8388608,143721.2,3141006.64,79,2,16384,414,4000,0,0,240.16,0,0.66,0,0,0,12008.0,120.08,112,2000,0,0.22,0,0.22,4864.62,0.9999547775466407,0.22,0.0,0,0,60.48,0,9,0,5224.76,600.2,0.0,0,0,60.04,60.02,4624.84,,4924.64,,97,21.737811555715822,23338057728,,,,,,,60.02,60.02,120.06,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
367,59.08,78.39874999999303,12.267500000000382,0,0.0,0.2937499999999602,0.0724999999999944,2.673749999999813,4.911250000000563,9.552789278427484,2414850048,25279004672,0,0,350.24,3821696.6,1.22459207987e-05,3105.64,3821696.6,,0,4125.0,0,1242.48,0,100.00799999997253,0,0,86.26423326053076,4996.400000000001,64238,528,770,6383,38.299999999813735,0,0,6.0,5,6,5,5,151,0,4.24,0,912.34,0,0.8200000000000001,415.5,0,1750.4,0.0,0,729.42,14.8,490.48,60.2,60.2,28894.42,120.4,1052475392,16777216,8388608,144028.74,3148259.02,79,2,16384,294,4000,0,0,240.8,0,0.6,0,0,0,12040.0,120.4,69,2000,0,0.2,0,0.2,4874.62,0.9999589728441256,0.2,0.0,0,0,60.6,0,9,0,5235.78,602.0,0.0,0,0,,60.2,4634.1,,4934.8,,497,21.74093615953685,23341412352,,,,,,,60.2,60.2,120.4,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
368,58.9,78.36999999996624,12.414999999999283,0,0.0,0.2937499999999744,0.0825000000000031,2.696250000000305,4.743749999999294,9.476342724258345,2395525120,25279004672,0,0,351.52,3679517.0,1.22326341193e-05,3099.96,3679517.0,,0,4066.04,0,1281.38,0,100.00799999997253,0,0,85.61949991523262,4817.64,64802,0,734,5224,37.78000000026077,0,0,6.0,5,6,5,5,151,0,13.58,0,2429.4,0,0.0,1164.58,0,5495.26,0.0,0,1674.54,33.5,1435.62,58.04,58.04,27858.14,116.08,1061715968,16777216,8388608,138873.46,3035579.94,79,2,16384,414,4000,0,0,232.16,0,0.58,0,0,0,11608.0,116.08,112,2000,0,0.2,0,0.2,4700.18,0.9999574502487032,0.2,0.0,0,0,58.42,0,9,0,5048.4400000000005,580.4,0.0,0,0,58.04,58.04,4468.3,,4758.22,,101,21.741001017003224,23341481984,,,,,,,58.04,58.04,116.08,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
369,58.86,78.53750000009313,12.362500000001544,0,0.0,0.2837500000000261,0.0787500000000029,2.613749999999812,4.671249999999191,9.56380743375496,2417635328,25279004672,0,0,344.72,3711521.04,1.22200559657e-05,3101.5,3711521.04,,0,3988.7,0,1202.44,0,100.00599999999396,0,0,86.37673699447753,4788.9800000000005,64704,0,832,6001,38.78000000026077,0,0,5.833333333333333,5,6,5,5,151,0,14.52,0,2582.68,0,0.0,1240.24,0,5873.38,0.0,0,1795.16,35.38,1543.5,57.7,57.7,27702.44,115.4,1060110336,16777216,8388608,138055.42,3018144.36,79,2,16384,294,4000,0,0,230.88,0,0.62,0,0,0,11544.0,115.44,69,2000,0,0.2,0,0.2,4672.16,0.9999571950791464,0.2,0.0,0,0,58.14,0,9,0,5018.34,577.0,0.0,0,0,57.7,57.7,4441.68,,4729.86,,501,21.73661360016052,23336771584,,,,,,,57.7,57.7,115.4,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
370,57.48,78.85374999998021,12.071249999999509,0,0.0,0.2925000000000111,0.0712499999999956,2.6437499999999545,4.676249999999641,9.614053462682165,2430337024,25279004672,0,0,349.52,3661042.9,1.22070099725e-05,3102.6800000000003,3661042.9,,0,4057.54,0,1197.64,0,100.0,0,0,86.41896347777664,4790.82,62608,2571,357,5683,33.43999999994411,0,0,5.833333333333333,5,6,5,5,151,0,12.82,0,2304.36,0,0.0,1102.9,0,5191.18,0.0,0,1576.08,31.96,1347.04,57.68,57.68,27692.3,115.36,1025769472,16777216,8388608,138091.48,3017678.22,79,2,16384,294,4000,0,0,230.76,0,0.6,0,0,0,11536.0,115.36,69,2000,0,0.2,0,0.2,4674.0,0.9999572119293142,0.2,0.0,0,0,58.08,0,9,0,5020.08,576.8000000000001,0.0,0,0,57.68,57.68,4443.58,,4731.68,,901,21.74096286555241,23341441024,,,,,,,57.68,57.68,115.36,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
371,56.52,78.94000000008964,12.011250000000018,0,0.0,0.2925000000000538,0.071249999999992,2.6250000000001137,4.70624999999984,9.641615054170444,2437304320,25279004672,0,0,346.2,3619490.7,1.21943329163e-05,3106.76,3619490.7,,0,4068.54,0,1197.52,0,99.9879999999539,0,0,86.3796972112641,4775.12,58065,7161,310,5297,32.43999999994413,0,0,6.0,5,6,5,5,151,0,12.900774046442788,0,2315.6189371362284,0,0.0,1108.3264995899756,0,5215.392923575415,0.0,0,1654.8192891573497,32.12192731563894,1390.5034302058125,57.54,57.54,27609.18,115.08,951336960,16777216,8388608,137648.48,3008597.04,79,2,16384,296,4000,0,0,230.08,0,0.56,0,0,0,11504.0,115.04,69,2000,0,0.2,0,0.2,4658.74,0.9999570717802764,0.2,0.0,0,0,57.88,0,9,0,5003.9800000000005,575.4,0.0,0,0,57.54,57.54,4428.86,,4716.28,,1301,21.74096286555241,23341441024,,,,,,,57.54,57.54,115.06,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
372,58.43,78.69375000003492,12.092499999999747,0,0.0,0.2875000000000369,0.0825000000000031,2.615000000000123,4.720000000000369,9.475143689708004,2395222016,25279004672,0,0,625.1,3689550.86,1.21815915978e-05,3123.74,3689550.86,,0,4004.66,0,1228.66,0,99.99400000000604,0,0,85.85531572547836,4811.8,64903,0,633,6148,33.43999999994411,0,0,6.0,5,6,5,5,151,0,21.12,0,3437.76,0,0.02,1697.36,0,8448.0,0.0,0,2517.02,42.24,2246.46,57.98,57.98,27834.52,116.0,1063370752,16777216,8388608,138710.12,3032396.3000000003,79,2,16384,413,4000,0,0,231.98,0,0.54,0,0,0,11599.92,116.0,112,2000,0,0.18,0,0.18,4694.56,0.9999616592186148,0.18,0.0,0,0,58.36,0,9,0,5042.42,579.84,0.0,0,0,,57.98,4462.88,,4752.54,,100,21.73675094538341,23336919040,,,,,,,57.98,57.98,116.0,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
373,62.6,77.3725000000559,12.87375000000088,0,0.0,0.3100000000000519,0.0875000000000092,2.8387500000001182,4.918749999999819,9.479388920143007,2396295168,25279004672,0,0,555.48,3959054.66,1.21685086991e-05,4210.9400000000005,3959054.66,,0,4377.38,0,1302.06,0,100.0,0,0,85.65000522015309,5174.62,64127,683,726,6248,35.160000000149005,0,0,6.0,5,6,5,5,151,0,29.04,0,4723.78,0,0.02,2332.42,0,11620.24,0.0,0,3316.12,58.08,3045.52,62.32,62.32,29914.32,124.64,1050656768,16777216,8388608,149150.42,3259496.36,79,2,16384,399,4000,0,0,249.28,0,0.56,0,0,0,12464.0,124.64,112,2000,0,0.2,0,0.2,5048.6,0.9999603866265252,0.2,0.0,0,0,62.68,0,9,0,5422.54,623.2,0.0,0,0,62.32,62.32,4799.58,,5110.92,,98,21.742012030449587,23342567424,,,,,,,62.32,62.32,124.64,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
374,63.36,77.25750000006519,13.019999999999754,0,0.0,0.3200000000000499,0.0775000000000183,2.925000000000012,4.808750000000941,9.47263219842013,2394587136,25279004672,0,0,357.86,4071408.82,1.21550786544e-05,3123.1800000000003,4071408.82,,0,4498.74,0,1293.96,0,100.00799999997253,0,0,85.6051813663325,5328.06,63387,1455,694,7158,36.080000000074506,0,0,5.833333333333333,5,6,5,5,151,0,43.28000000000001,0,7029.280000000002,0,0.02,3470.9200000000005,0,17312.000000000004,0.0,0,4780.860000000001,86.56000000000002,4497.560000000001,64.16,64.16,30800.18,128.32,1038532608,16777216,8388608,153576.48,3355668.7,79,2,16384,413,4000,0,0,256.66,0,0.56,0,0,0,12832.0,128.32,112,2000,0,0.18,0,0.18,5198.32,0.9999653746272964,0.18,0.0,0,0,64.54,0,9,0,5583.26,641.6,0.0,0,0,,64.16,4941.9800000000005,,5262.4800000000005,,95,21.741123101645808,23341613056,,,,,,,64.16,64.16,128.32,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
375,64.34,76.94000000003143,13.412500000000136,0,0.0,0.3287499999999994,0.0800000000000089,2.8637500000001523,4.759999999999877,9.436207473161076,2385379328,25279004672,0,0,346.72,4066705.38,1.21411435495e-05,3154.88,4066705.38,,0,4526.42,0,1380.06,0,99.9979999999632,0,0,85.50351648897836,5331.68,59887,4909,740,6081,35.5,0,0,5.833333333333333,5,6,5,5,151,0,30.3,0,5136.88,0,0.8200000000000001,2501.6,0,12177.02,0.0,0,3341.6800000000003,66.92,3112.62,64.24,64.24,30821.66,128.48,981188608,16777216,8388608,153690.18,3358379.8200000003,79,2,16384,397,4000,0,0,256.84000000000003,0,0.58,0,0,0,12844.0,128.44,112,2000,0,0.2,0,0.2,5201.88,0.9999615538400024,0.2,0.0,0,0,64.62,0,9,0,5587.36,642.4,0.0,0,0,64.24,64.24,4945.2,,5266.12,,102,21.737536865270023,23337762816,,,,,,,64.24,64.24,128.48,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
376,54.58,79.41999999992551,11.636250000001157,0,0.0,0.279999999999994,0.0712500000000062,2.577499999999816,4.600000000000591,9.457417422166458,2390740992,25279004672,0,0,345.76,3492261.68,1.21281616689e-05,3099.8,3492261.68,,0,3977.66,0,1322.92,0,100.00400000001537,0,0,84.0228320088294,4582.42,64948,0,588,7985,28.440000000409785,0,0,6.0,5,6,5,5,151,0,30.72,0,5202.900000000001,0,0.0,2534.12,0,12351.32,0.0,0,3482.12,67.76,3205.08,55.18,55.18,26499.46,110.4,1064108032,16777216,8388608,132091.8,2886945.3000000003,79,2,16384,413,4000,0,0,220.84,0,0.56,0,0,0,11040.0,110.4,112,2000,0,0.18,0,0.18,4470.64,0.999959738929324,0.18,0.0,0,0,55.58,0,9,0,4801.76,551.88,0.0,0,0,55.18,55.18,4250.16,,4525.82,,100,21.7420501819004,23342608384,,,,,,,55.2,55.18,110.4,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
377,58.37,78.56374999997207,12.23500000000081,0,0.0,0.3000000000000042,0.0787499999999958,2.6962499999999068,4.766249999999559,9.54543303942944,2412990464,25279004672,0,0,349.8,3741700.18,1.21159768124e-05,3103.2000000000003,3741700.18,,0,4026.1,0,1265.18,0,100.00199999997858,0,0,84.9175875813189,4912.96,64584,154,798,6314,37.71999999973923,0,0,5.833333333333333,5,6,5,5,151,0,29.68,0,5035.3,0,0.0,2451.4,0,11927.14,0.0,0,3304.5,65.68,3062.74,59.16,59.16,28397.98,118.32,1058144256,16777216,8388608,141616.62,3094511.92,79,2,16384,294,4000,0,0,236.64,0,0.62,0,0,0,11832.0,118.32,69,2000,0,0.2,0,0.2,4793.16,0.9999582756146004,0.2,0.0,0,0,59.58,0,9,0,5148.14,591.6,0.0,0,0,59.18,59.16,4556.84,,4852.32,,490,21.741016277583547,23341498368,,,,,,,59.16,59.16,118.32,"[0.49939795 0.01334537 0.08087497 0.05187638 0.01334537 0.017058
 0.02869757 0.06311459 0.04816376 0.03070439 0.06441902 0.08900261]",64-1000000-4-oltp_read_write_95-0.6,24,16
